Match_ID,Inning,Over,Ball,Overs,Batting,Bowling,Striker,Non-Striker,Bowler,Batsman_Runs,Wides,Leg_Byes,No_Balls,Penalty_Runs,Extras,Total_Runs,Player_Out,Dismissal_Kind,Caught_By
4,1,13,3,12.3,Rajasthan Royals,Chennai Super Kings,SPD Smith,RV Uthappa,PP Chawla,1,0,0,0,0,0,1,,,
4,1,13,4,12.4,Rajasthan Royals,Chennai Super Kings,RV Uthappa,SPD Smith,PP Chawla,0,0,0,0,0,0,0,,,
4,1,13,5,12.5,Rajasthan Royals,Chennai Super Kings,RV Uthappa,SPD Smith,PP Chawla,0,0,0,0,0,0,0,,,
4,1,13,6,12.6,Rajasthan Royals,Chennai Super Kings,RV Uthappa,SPD Smith,PP Chawla,1,0,0,0,0,0,1,,,
4,1,14,1,13.1,Rajasthan Royals,Chennai Super Kings,RV Uthappa,SPD Smith,RA Jadeja,1,0,0,0,0,0,1,,,MS Dhoni
4,1,14,2,13.2,Rajasthan Royals,Chennai Super Kings,SPD Smith,RV Uthappa,RA Jadeja,1,0,0,0,0,0,1,,,
4,1,14,3,13.3,Rajasthan Royals,Chennai Super Kings,RV Uthappa,SPD Smith,RA Jadeja,1,0,0,0,0,0,1,,,
4,1,14,4,13.4,Rajasthan Royals,Chennai Super Kings,SPD Smith,RV Uthappa,RA Jadeja,0,1,0,0,0,1,1,,,
4,1,14,5,13.5,Rajasthan Royals,Chennai Super Kings,SPD Smith,RV Uthappa,RA Jadeja,6,0,0,0,0,0,6,,,
4,1,14,6,13.6,Rajasthan Royals,Chennai Super Kings,SPD Smith,RV Uthappa,RA Jadeja,1,0,0,0,0,0,1,,,
4,1,14,7,13.7,Rajasthan Royals,Chennai Super Kings,RV Uthappa,SPD Smith,RA Jadeja,1,0,0,0,0,0,1,,,
4,1,15,1,14.1,Rajasthan Royals,Chennai Super Kings,RV Uthappa,SPD Smith,PP Chawla,0,0,0,0,0,0,0,RV Uthappa,caught,
4,1,15,2,14.2,Rajasthan Royals,Chennai Super Kings,R Tewatia,SPD Smith,PP Chawla,1,0,0,0,0,0,1,,,KM Jadhav
4,1,15,3,14.3,Rajasthan Royals,Chennai Super Kings,SPD Smith,R Tewatia,PP Chawla,1,0,0,0,0,0,1,,,
4,1,15,4,14.4,Rajasthan Royals,Chennai Super Kings,R Tewatia,SPD Smith,PP Chawla,1,0,0,0,0,0,1,,,
4,1,15,5,14.5,Rajasthan Royals,Chennai Super Kings,SPD Smith,R Tewatia,PP Chawla,1,0,0,0,0,0,1,,,
4,1,15,6,14.6,Rajasthan Royals,Chennai Super Kings,R Tewatia,SPD Smith,PP Chawla,1,0,0,0,0,0,1,,,
4,1,16,1,15.1,Rajasthan Royals,Chennai Super Kings,R Tewatia,SPD Smith,L Ngidi,1,0,0,0,0,0,1,,,
4,1,16,2,15.2,Rajasthan Royals,Chennai Super Kings,SPD Smith,R Tewatia,L Ngidi,4,0,0,0,0,0,4,,,
4,1,16,3,15.3,Rajasthan Royals,Chennai Super Kings,SPD Smith,R Tewatia,L Ngidi,1,0,0,0,0,0,1,,,
4,1,16,4,15.4,Rajasthan Royals,Chennai Super Kings,R Tewatia,SPD Smith,L Ngidi,4,0,0,0,0,0,4,,,
4,1,16,5,15.5,Rajasthan Royals,Chennai Super Kings,R Tewatia,SPD Smith,L Ngidi,2,0,0,0,0,0,2,,,
4,1,16,6,15.6,Rajasthan Royals,Chennai Super Kings,R Tewatia,SPD Smith,L Ngidi,0,0,0,0,0,0,0,,,
4,1,17,1,16.1,Rajasthan Royals,Chennai Super Kings,SPD Smith,R Tewatia,SM Curran,1,0,0,0,0,0,1,,,
4,1,17,2,16.2,Rajasthan Royals,Chennai Super Kings,R Tewatia,SPD Smith,SM Curran,0,0,0,0,0,0,0,R Tewatia,lbw,
4,1,17,3,16.3,Rajasthan Royals,Chennai Super Kings,R Parag,SPD Smith,SM Curran,0,0,0,0,0,0,0,,,
4,1,17,4,16.4,Rajasthan Royals,Chennai Super Kings,R Parag,SPD Smith,SM Curran,2,0,0,0,0,0,2,,,
4,1,17,5,16.5,Rajasthan Royals,Chennai Super Kings,R Parag,SPD Smith,SM Curran,4,0,0,0,0,0,4,,,
4,1,17,6,16.6,Rajasthan Royals,Chennai Super Kings,R Parag,SPD Smith,SM Curran,0,0,0,0,0,0,0,R Parag,caught,
4,1,18,1,17.1,Rajasthan Royals,Chennai Super Kings,SPD Smith,TK Curran,DL Chahar,1,0,0,0,0,0,1,,,
4,1,18,2,17.2,Rajasthan Royals,Chennai Super Kings,TK Curran,SPD Smith,DL Chahar,0,0,0,0,0,1,1,,,
4,1,18,3,17.3,Rajasthan Royals,Chennai Super Kings,SPD Smith,TK Curran,DL Chahar,1,0,0,0,0,0,1,,,
4,1,18,4,17.4,Rajasthan Royals,Chennai Super Kings,TK Curran,SPD Smith,DL Chahar,0,0,0,0,0,0,0,,,
4,1,18,5,17.5,Rajasthan Royals,Chennai Super Kings,TK Curran,SPD Smith,DL Chahar,0,0,0,0,0,0,0,,,
4,1,18,6,17.6,Rajasthan Royals,Chennai Super Kings,TK Curran,SPD Smith,DL Chahar,1,0,0,0,0,0,1,,,
4,1,19,1,18.1,Rajasthan Royals,Chennai Super Kings,TK Curran,SPD Smith,SM Curran,1,0,0,0,0,0,1,,,
4,1,19,2,18.2,Rajasthan Royals,Chennai Super Kings,SPD Smith,TK Curran,SM Curran,0,0,0,0,0,0,0,SPD Smith,caught,
4,1,19,3,18.3,Rajasthan Royals,Chennai Super Kings,TK Curran,JC Archer,SM Curran,4,0,0,0,0,0,4,,,
4,1,19,4,18.4,Rajasthan Royals,Chennai Super Kings,TK Curran,JC Archer,SM Curran,2,0,0,0,0,0,2,,,
4,1,19,5,18.5,Rajasthan Royals,Chennai Super Kings,TK Curran,JC Archer,SM Curran,1,0,0,0,0,0,1,,,
4,1,19,6,18.6,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,SM Curran,1,0,0,0,0,0,1,,,
4,1,20,1,19.1,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,L Ngidi,6,0,0,0,0,0,6,,,
4,1,20,2,19.2,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,L Ngidi,6,0,0,0,0,0,6,,,
4,1,20,3,19.3,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,L Ngidi,6,0,0,1,0,1,7,,,
4,1,20,4,19.4,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,L Ngidi,6,0,0,1,0,1,7,,,
4,1,20,5,19.5,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,L Ngidi,0,1,0,0,0,1,1,,,
4,1,20,6,19.6,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,L Ngidi,0,0,0,0,0,0,0,,,
4,1,20,7,19.7,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,L Ngidi,1,0,0,0,0,0,1,,,
4,1,20,8,19.8,Rajasthan Royals,Chennai Super Kings,TK Curran,JC Archer,L Ngidi,1,0,0,0,0,0,1,,,
4,1,20,9,19.9,Rajasthan Royals,Chennai Super Kings,JC Archer,TK Curran,L Ngidi,1,0,0,0,0,0,1,,,
4,2,1,1,0.1,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,1,2,0.2,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,1,3,0.3,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,1,4,0.4,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JD Unadkat,0,0,0,0,0,0,0,,,
4,2,1,5,0.5,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,1,6,0.6,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,2,1,1.1,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JC Archer,0,0,0,0,0,0,0,,,
4,2,2,2,1.2,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JC Archer,0,0,0,0,0,0,0,,,
4,2,2,3,1.3,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JC Archer,1,0,0,0,0,0,1,,,
4,2,2,4,1.4,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JC Archer,0,0,0,0,0,0,0,,,
4,2,2,5,1.5,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JC Archer,1,0,0,0,0,0,1,,,
4,2,2,6,1.6,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JC Archer,1,0,0,0,0,0,1,,,
4,2,3,1,2.1,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JD Unadkat,4,0,0,0,0,0,4,,,
4,2,3,2,2.2,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JD Unadkat,4,0,0,0,0,0,4,,,
4,2,3,3,2.3,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,3,4,2.4,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JD Unadkat,0,0,0,0,0,0,0,,,
4,2,3,5,2.5,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JD Unadkat,0,1,0,0,0,1,1,,,
4,2,3,6,2.6,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,3,7,2.7,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,JD Unadkat,0,0,0,0,0,0,0,,,
4,2,4,1,3.1,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JC Archer,6,0,0,0,0,0,6,,,
4,2,4,2,3.2,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JC Archer,0,0,0,0,0,0,0,,,TK Curran
4,2,4,3,3.3,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JC Archer,0,0,0,0,0,0,0,,,
4,2,4,4,3.4,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JC Archer,0,0,0,0,0,0,0,,,
4,2,4,5,3.5,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JC Archer,0,0,0,0,0,0,0,,,
4,2,4,6,3.6,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,JC Archer,0,0,0,0,0,0,0,,,
4,2,5,1,4.1,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,S Gopal,0,0,0,0,0,0,0,,,
4,2,5,2,4.2,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,S Gopal,4,0,0,0,0,0,4,,,
4,2,5,3,4.3,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,S Gopal,0,0,0,0,0,0,0,,,
4,2,5,4,4.4,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,S Gopal,1,0,0,0,0,0,1,,,SV Samson
4,2,5,5,4.5,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,S Gopal,0,0,0,0,0,0,0,,,SV Samson
4,2,5,6,4.6,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,S Gopal,6,0,0,0,0,0,6,,,
4,2,6,1,5.1,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,TK Curran,0,0,0,0,0,0,0,,,
4,2,6,2,5.2,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,TK Curran,0,0,1,0,0,1,1,,,
4,2,6,3,5.3,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,TK Curran,6,0,0,0,0,0,6,,,
4,2,6,4,5.4,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,TK Curran,6,0,0,0,0,0,6,,,
4,2,6,5,5.5,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,TK Curran,4,0,0,0,0,0,4,,,
4,2,6,6,5.6,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,TK Curran,0,0,0,0,0,0,0,,,
4,2,7,1,6.1,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,R Tewatia,1,0,0,0,0,0,1,,,
4,2,7,2,6.2,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,R Tewatia,1,0,0,0,0,0,1,,,
4,2,7,3,6.3,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,R Tewatia,1,0,0,0,0,0,1,,,
4,2,7,4,6.4,Chennai Super Kings,Rajasthan Royals,SR Watson,M Vijay,R Tewatia,0,0,0,0,0,0,0,SR Watson,bowled,
4,2,7,5,6.5,Chennai Super Kings,Rajasthan Royals,F du Plessis,M Vijay,R Tewatia,1,0,0,0,0,0,1,,,
4,2,7,6,6.6,Chennai Super Kings,Rajasthan Royals,M Vijay,F du Plessis,R Tewatia,0,0,0,0,0,0,0,,,
4,2,8,1,7.1,Chennai Super Kings,Rajasthan Royals,F du Plessis,M Vijay,S Gopal,0,0,0,0,0,0,0,,,
4,2,8,2,7.2,Chennai Super Kings,Rajasthan Royals,F du Plessis,M Vijay,S Gopal,1,0,0,0,0,0,1,,,
4,2,8,3,7.3,Chennai Super Kings,Rajasthan Royals,M Vijay,F du Plessis,S Gopal,0,0,0,0,0,0,0,M Vijay,caught,
4,2,8,4,7.4,Chennai Super Kings,Rajasthan Royals,SM Curran,F du Plessis,S Gopal,4,0,0,0,0,0,4,,,
4,2,8,5,7.5,Chennai Super Kings,Rajasthan Royals,SM Curran,F du Plessis,S Gopal,1,0,0,0,0,0,1,,,
4,2,8,6,7.6,Chennai Super Kings,Rajasthan Royals,F du Plessis,SM Curran,S Gopal,1,0,0,0,0,0,1,,,
4,2,9,1,8.1,Chennai Super Kings,Rajasthan Royals,F du Plessis,SM Curran,R Tewatia,1,0,0,0,0,0,1,,,
4,2,9,2,8.2,Chennai Super Kings,Rajasthan Royals,SM Curran,F du Plessis,R Tewatia,6,0,0,0,0,0,6,,,
4,2,9,3,8.3,Chennai Super Kings,Rajasthan Royals,SM Curran,F du Plessis,R Tewatia,6,0,0,0,0,0,6,,,
4,2,9,4,8.4,Chennai Super Kings,Rajasthan Royals,SM Curran,F du Plessis,R Tewatia,0,0,0,0,0,0,0,,,
4,2,9,5,8.5,Chennai Super Kings,Rajasthan Royals,SM Curran,F du Plessis,R Tewatia,0,0,0,0,0,0,0,SM Curran,stumped,
4,2,9,6,8.6,Chennai Super Kings,Rajasthan Royals,RD Gaikwad,F du Plessis,R Tewatia,0,0,0,0,0,0,0,RD Gaikwad,stumped,
4,2,10,1,9.1,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,S Gopal,1,0,0,0,0,0,1,,,
4,2,10,2,9.2,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,S Gopal,1,0,0,0,0,0,1,,,
4,2,10,3,9.3,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,S Gopal,1,0,0,0,0,0,1,,,
4,2,10,4,9.4,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,S Gopal,1,0,0,0,0,0,1,,,
4,2,10,5,9.5,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,S Gopal,1,0,0,0,0,0,1,,,SV Samson
4,2,10,6,9.6,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,S Gopal,0,0,0,0,0,0,0,,,
4,2,11,1,10.1,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,R Tewatia,1,0,0,0,0,0,1,,,
4,2,11,2,10.2,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,R Tewatia,0,0,0,0,0,0,0,,,
4,2,11,3,10.3,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,R Tewatia,1,0,0,0,0,0,1,,,
4,2,11,4,10.4,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,R Tewatia,0,0,0,0,0,0,0,,,
4,2,11,5,10.5,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,R Tewatia,1,0,0,0,0,0,1,,,
4,2,11,6,10.6,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,R Tewatia,1,0,0,0,0,0,1,,,
4,2,12,1,11.1,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,S Gopal,4,0,0,0,0,0,4,,,
4,2,12,2,11.2,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,S Gopal,4,0,0,0,0,0,4,,,
4,2,12,3,11.3,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,S Gopal,4,0,0,0,0,0,4,,,
4,2,12,4,11.4,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,S Gopal,1,0,0,0,0,0,1,,,
4,2,12,5,11.5,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,S Gopal,1,0,0,0,0,0,1,,,
4,2,12,6,11.6,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,S Gopal,1,0,0,0,0,0,1,,,
4,2,13,1,12.1,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,13,2,12.2,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,13,3,12.3,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,13,4,12.4,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,13,5,12.5,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,JD Unadkat,0,1,0,0,0,1,1,,,
4,2,13,6,12.6,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,13,7,12.7,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,14,1,13.1,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,TK Curran,2,0,0,0,0,0,2,,,
4,2,14,2,13.2,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,TK Curran,1,0,0,0,0,0,1,,,
4,2,14,3,13.3,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,TK Curran,1,0,0,1,0,1,2,,,
4,2,14,4,13.4,Chennai Super Kings,Rajasthan Royals,F du Plessis,KM Jadhav,TK Curran,1,0,0,0,0,0,1,,,
4,2,14,5,13.5,Chennai Super Kings,Rajasthan Royals,KM Jadhav,F du Plessis,TK Curran,0,0,0,0,0,0,0,KM Jadhav,caught,
4,2,14,6,13.6,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,TK Curran,0,0,0,0,0,0,0,,,
4,2,14,7,13.7,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,TK Curran,1,0,0,0,0,0,1,,,
4,2,15,1,14.1,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,R Tewatia,1,0,0,0,0,0,1,,,
4,2,15,2,14.2,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,R Tewatia,6,0,0,0,0,0,6,,,
4,2,15,3,14.3,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,R Tewatia,1,0,0,0,0,0,1,,,
4,2,15,4,14.4,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,R Tewatia,1,0,0,0,0,0,1,,,
4,2,15,5,14.5,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,R Tewatia,6,0,0,0,0,0,6,,,SV Samson
4,2,15,6,14.6,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,R Tewatia,1,0,0,0,0,0,1,,,
4,2,16,1,15.1,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JC Archer,0,1,0,0,0,1,1,,,
4,2,16,2,15.2,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JC Archer,0,0,0,0,0,0,0,,,
4,2,16,3,15.3,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JC Archer,4,0,0,0,0,0,4,,,
4,2,16,4,15.4,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JC Archer,1,0,0,0,0,0,1,,,
4,2,16,5,15.5,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,JC Archer,0,0,0,0,0,0,0,,,
4,2,16,6,15.6,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,JC Archer,0,0,0,0,0,0,0,,,
4,2,16,7,15.7,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,JC Archer,1,0,0,0,0,0,1,,,
4,2,17,1,16.1,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,17,2,16.2,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JD Unadkat,6,0,0,0,0,0,6,,,
4,2,17,3,16.3,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,17,4,16.4,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,JD Unadkat,1,0,0,0,0,0,1,,,
4,2,17,5,16.5,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JD Unadkat,6,0,0,0,0,0,6,,,
4,2,17,6,16.6,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JD Unadkat,6,0,0,0,0,0,6,,,
4,2,18,1,17.1,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,TK Curran,1,0,0,0,0,0,1,,,
4,2,18,2,17.2,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,TK Curran,6,0,0,0,0,0,6,,,NS Naik
4,2,18,3,17.3,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,TK Curran,0,0,0,0,0,0,0,,,
4,2,18,4,17.4,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,TK Curran,1,0,0,0,0,0,1,,,
4,2,18,5,17.5,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,TK Curran,1,0,0,0,0,0,1,,,
4,2,18,6,17.6,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,TK Curran,1,0,0,0,0,0,1,,,
4,2,19,1,18.1,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JC Archer,2,0,0,0,0,0,2,,,
4,2,19,2,18.2,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JC Archer,1,0,0,0,0,0,1,,,
4,2,19,3,18.3,Chennai Super Kings,Rajasthan Royals,MS Dhoni,F du Plessis,JC Archer,1,0,0,0,0,0,1,,,
4,2,19,4,18.4,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JC Archer,6,0,0,0,0,0,6,,,
4,2,19,5,18.5,Chennai Super Kings,Rajasthan Royals,F du Plessis,MS Dhoni,JC Archer,0,0,0,0,0,0,0,F du Plessis,caught,
4,2,19,6,18.6,Chennai Super Kings,Rajasthan Royals,RA Jadeja,MS Dhoni,JC Archer,0,0,0,0,0,0,0,,,
4,2,20,1,19.1,Chennai Super Kings,Rajasthan Royals,MS Dhoni,RA Jadeja,TK Curran,1,0,0,0,0,0,1,,,
4,2,20,2,19.2,Chennai Super Kings,Rajasthan Royals,RA Jadeja,MS Dhoni,TK Curran,1,0,0,0,0,0,1,,,
4,2,20,3,19.3,Chennai Super Kings,Rajasthan Royals,MS Dhoni,RA Jadeja,TK Curran,6,0,0,0,0,0,6,,,
4,2,20,4,19.4,Chennai Super Kings,Rajasthan Royals,MS Dhoni,RA Jadeja,TK Curran,6,0,0,0,0,0,6,,,
4,2,20,5,19.5,Chennai Super Kings,Rajasthan Royals,MS Dhoni,RA Jadeja,TK Curran,6,0,0,0,0,0,6,,,
4,2,20,6,19.6,Chennai Super Kings,Rajasthan Royals,MS Dhoni,RA Jadeja,TK Curran,1,0,0,0,0,0,1,,,
5,1,1,1,0.1,Mumbai Indians,Kolkata Knight Riders,Q de Kock,RG Sharma,S Sandeep Warrier,1,0,0,0,0,0,1,,,
5,1,1,2,0.2,Mumbai Indians,Kolkata Knight Riders,RG Sharma,Q de Kock,S Sandeep Warrier,0,0,0,0,0,0,0,,,
5,1,1,3,0.3,Mumbai Indians,Kolkata Knight Riders,RG Sharma,Q de Kock,S Sandeep Warrier,0,0,0,0,0,0,0,,,
5,1,1,4,0.4,Mumbai Indians,Kolkata Knight Riders,RG Sharma,Q de Kock,S Sandeep Warrier,0,0,0,0,0,0,0,,,
5,1,1,5,0.5,Mumbai Indians,Kolkata Knight Riders,RG Sharma,Q de Kock,S Sandeep Warrier,0,0,0,0,0,0,0,,,
5,1,1,6,0.6,Mumbai Indians,Kolkata Knight Riders,RG Sharma,Q de Kock,S Sandeep Warrier,0,1,0,0,0,1,1,,,
5,1,1,7,0.7,Mumbai Indians,Kolkata Knight Riders,RG Sharma,Q de Kock,S Sandeep Warrier,6,0,0,0,0,0,6,,,
5,1,2,1,1.1,Mumbai Indians,Kolkata Knight Riders,Q de Kock,RG Sharma,Shivam Mavi,0,0,0,0,0,0,0,,,
5,1,2,2,1.2,Mumbai Indians,Kolkata Knight Riders,Q de Kock,RG Sharma,Shivam Mavi,0,0,0,0,0,0,0,Q de Kock,caught,
5,1,2,3,1.3,Mumbai Indians,Kolkata Knight Riders,RG Sharma,SA Yadav,Shivam Mavi,0,0,0,0,0,0,0,,,
5,1,2,4,1.4,Mumbai Indians,Kolkata Knight Riders,RG Sharma,SA Yadav,Shivam Mavi,0,0,0,0,0,0,0,,,
5,1,2,5,1.5,Mumbai Indians,Kolkata Knight Riders,RG Sharma,SA Yadav,Shivam Mavi,0,0,0,0,0,0,0,,,
5,1,2,6,1.6,Mumbai Indians,Kolkata Knight Riders,RG Sharma,SA Yadav,Shivam Mavi,0,0,0,0,0,0,0,,,
5,1,3,1,2.1,Mumbai Indians,Kolkata Knight Riders,SA Yadav,RG Sharma,S Sandeep Warrier,4,0,0,0,0,0,4,,,
5,1,3,2,2.2,Mumbai Indians,Kolkata Knight Riders,SA Yadav,RG Sharma,S Sandeep Warrier,0,0,0,0,0,0,0,,,
5,1,3,3,2.3,Mumbai Indians,Kolkata Knight Riders,SA Yadav,RG Sharma,S Sandeep Warrier,0,0,0,0,0,0,0,,,
5,1,3,4,2.4,Mumbai Indians,Kolkata Knight Riders,SA Yadav,RG Sharma,S Sandeep Warrier,4,0,0,0,0,0,4,,,
5,1,3,5,2.5,Mumbai Indians,Kolkata Knight Riders,SA Yadav,RG Sharma,S Sandeep Warrier,4,0,0,0,0,0,4,,,
5,1,3,6,2.6,Mumbai Indians,Kolkata Knight Riders,SA Yadav,RG Sharma,S Sandeep Warrier,4,0,0,0,0,0,4,,,
5,1,4,1,3.1,Mumbai Indians,Kolkata Knight Riders,RG Sharma,SA Yadav,Shivam Mavi,2,0,0,0,0,0,2,,,
5,1,4,2,3.2,Mumbai Indians,Kolkata Knight Riders,RG Sharma,SA Yadav,Shivam Mavi,0,0,0,0,0,0,0,,,
5,1,4,3,3.3,Mumbai Indians,Kolkata Knight Riders,RG Sharma,SA Yadav,Shivam Mavi,2,0,0,0,0,0,2,,,
